Quarter,Postal code,Building type,Price per square meter (EUR/m2)
2016Q1,02980 Lakisto   (Espoo ),"Blocks of flats, one-room flat",..
2016Q1,02980 Lakisto   (Espoo ),"Blocks of flats, two-room flat",..
2016Q1,02980 Lakisto   (Espoo ),"Blocks of flats, three-room flat+",..
2016Q1,04330 Lahela   (Tuusula ),"Blocks of flats, one-room flat",..
2016Q1,04330 Lahela   (Tuusula ),"Blocks of flats, two-room flat",..
2016Q1,04330 Lahela   (Tuusula ),"Blocks of flats, three-room flat+",..
2016Q1,15840 Riihelä   (Lahti ),"Blocks of flats, one-room flat",..
2016Q1,15840 Riihelä   (Lahti ),"Blocks of flats, two-room flat",..
2016Q1,15840 Riihelä   (Lahti ),"Blocks of flats, three-room flat+",..
2016Q1,65520 Helsingby   (Mustasaari ),"Blocks of flats, one-room flat",..
2016Q1,65520 Helsingby   (Mustasaari ),"Blocks of flats, two-room flat",..
2016Q1,65520 Helsingby   (Mustasaari ),"Blocks of flats, three-room flat+",..
2016Q2,00100 Helsinki Keskusta - Etu-Töölö   (Helsinki ),"Blocks of flats, one-room flat",6788
2016Q2,00100 Helsinki Keskusta - Etu-Töölö   (Helsinki ),"Blocks of flats, two-room flat",6337
2016Q2,00100 Helsinki Keskusta - Etu-Töölö   (Helsinki ),"Blocks of flats, three-room flat+",5918
2016Q2,00120 Punavuori   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00120 Punavuori   (Helsinki ),"Blocks of flats, two-room flat",6482
2016Q2,00120 Punavuori   (Helsinki ),"Blocks of flats, three-room flat+",6290
2016Q2,00130 Kaartinkaupunki   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00130 Kaartinkaupunki   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00130 Kaartinkaupunki   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00140 Kaivopuisto - Ullanlinna   (Helsinki ),"Blocks of flats, one-room flat",7111
2016Q2,00140 Kaivopuisto - Ullanlinna   (Helsinki ),"Blocks of flats, two-room flat",6695
2016Q2,00140 Kaivopuisto - Ullanlinna   (Helsinki ),"Blocks of flats, three-room flat+",6914
2016Q2,00150 Eira - Hernesaari   (Helsinki ),"Blocks of flats, one-room flat",7207
2016Q2,00150 Eira - Hernesaari   (Helsinki ),"Blocks of flats, two-room flat",6466
2016Q2,00150 Eira - Hernesaari   (Helsinki ),"Blocks of flats, three-room flat+",6240
2016Q2,00160 Katajanokka   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00160 Katajanokka   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00160 Katajanokka   (Helsinki ),"Blocks of flats, three-room flat+",5664
2016Q2,00170 Kruununhaka   (Helsinki ),"Blocks of flats, one-room flat",7347
2016Q2,00170 Kruununhaka   (Helsinki ),"Blocks of flats, two-room flat",6453
2016Q2,00170 Kruununhaka   (Helsinki ),"Blocks of flats, three-room flat+",5749
2016Q2,00180 Kamppi - Ruoholahti   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00180 Kamppi - Ruoholahti   (Helsinki ),"Blocks of flats, two-room flat",6515
2016Q2,00180 Kamppi - Ruoholahti   (Helsinki ),"Blocks of flats, three-room flat+",5704
2016Q2,00190 Suomenlinna   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00190 Suomenlinna   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00190 Suomenlinna   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00200 Lauttasaari   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00200 Lauttasaari   (Helsinki ),"Blocks of flats, two-room flat",4831
2016Q2,00200 Lauttasaari   (Helsinki ),"Blocks of flats, three-room flat+",5110
2016Q2,00210 Vattuniemi   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00210 Vattuniemi   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00210 Vattuniemi   (Helsinki ),"Blocks of flats, three-room flat+",4988
2016Q2,00220 Jätkäsaari   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00220 Jätkäsaari   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00220 Jätkäsaari   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00240 Länsi-Pasila   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00240 Länsi-Pasila   (Helsinki ),"Blocks of flats, two-room flat",4595
2016Q2,00240 Länsi-Pasila   (Helsinki ),"Blocks of flats, three-room flat+",4249
2016Q2,00250 Taka-Töölö   (Helsinki ),"Blocks of flats, one-room flat",6218
2016Q2,00250 Taka-Töölö   (Helsinki ),"Blocks of flats, two-room flat",5798
2016Q2,00250 Taka-Töölö   (Helsinki ),"Blocks of flats, three-room flat+",5383
2016Q2,00260 Keski-Töölö   (Helsinki ),"Blocks of flats, one-room flat",6372
2016Q2,00260 Keski-Töölö   (Helsinki ),"Blocks of flats, two-room flat",5922
2016Q2,00260 Keski-Töölö   (Helsinki ),"Blocks of flats, three-room flat+",5567
2016Q2,00270 Pohjois-Meilahti   (Helsinki ),"Blocks of flats, one-room flat",6929
2016Q2,00270 Pohjois-Meilahti   (Helsinki ),"Blocks of flats, two-room flat",5714
2016Q2,00270 Pohjois-Meilahti   (Helsinki ),"Blocks of flats, three-room flat+",4986
2016Q2,00280 Ruskeasuo   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00280 Ruskeasuo   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00280 Ruskeasuo   (Helsinki ),"Blocks of flats, three-room flat+",5026
2016Q2,00290 Meilahden sairaala-alue   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00290 Meilahden sairaala-alue   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00290 Meilahden sairaala-alue   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00300 Pikku Huopalahti   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00300 Pikku Huopalahti   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00300 Pikku Huopalahti   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00310 Kivihaka   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00310 Kivihaka   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00310 Kivihaka   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00320 Etelä-Haaga   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00320 Etelä-Haaga   (Helsinki ),"Blocks of flats, two-room flat",4393
2016Q2,00320 Etelä-Haaga   (Helsinki ),"Blocks of flats, three-room flat+",4150
2016Q2,00330 Munkkiniemi   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00330 Munkkiniemi   (Helsinki ),"Blocks of flats, two-room flat",5178
2016Q2,00330 Munkkiniemi   (Helsinki ),"Blocks of flats, three-room flat+",4888
2016Q2,00340 Kuusisaari-Lehtisaari   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00340 Kuusisaari-Lehtisaari   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00340 Kuusisaari-Lehtisaari   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00350 Munkkivuori-Niemenmäki   (Helsinki ),"Blocks of flats, one-room flat",5225
2016Q2,00350 Munkkivuori-Niemenmäki   (Helsinki ),"Blocks of flats, two-room flat",4361
2016Q2,00350 Munkkivuori-Niemenmäki   (Helsinki ),"Blocks of flats, three-room flat+",4033
2016Q2,00360 Pajamäki   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00360 Pajamäki   (Helsinki ),"Blocks of flats, two-room flat",3282
2016Q2,00360 Pajamäki   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00370 Reimarla   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00370 Reimarla   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00370 Reimarla   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00380 Pitäjänmäen teollisuusalue   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00380 Pitäjänmäen teollisuusalue   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00380 Pitäjänmäen teollisuusalue   (Helsinki ),"Blocks of flats, three-room flat+",4615
2016Q2,00390 Konala   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00390 Konala   (Helsinki ),"Blocks of flats, two-room flat",3075
2016Q2,00390 Konala   (Helsinki ),"Blocks of flats, three-room flat+",2887
2016Q2,00400 Pohjois-Haaga   (Helsinki ),"Blocks of flats, one-room flat",4474
2016Q2,00400 Pohjois-Haaga   (Helsinki ),"Blocks of flats, two-room flat",3838
2016Q2,00400 Pohjois-Haaga   (Helsinki ),"Blocks of flats, three-room flat+",3382
2016Q2,00410 Malminkartano   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00410 Malminkartano   (Helsinki ),"Blocks of flats, two-room flat",2681
2016Q2,00410 Malminkartano   (Helsinki ),"Blocks of flats, three-room flat+",2411
2016Q2,00420 Kannelmäki   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00420 Kannelmäki   (Helsinki ),"Blocks of flats, two-room flat",3175
2016Q2,00420 Kannelmäki   (Helsinki ),"Blocks of flats, three-room flat+",2926
2016Q2,00430 Maununneva   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00430 Maununneva   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00430 Maununneva   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00440 Lassila   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00440 Lassila   (Helsinki ),"Blocks of flats, two-room flat",3560
2016Q2,00440 Lassila   (Helsinki ),"Blocks of flats, three-room flat+",3219
2016Q2,00500 Sörnäinen   (Helsinki ),"Blocks of flats, one-room flat",5879
2016Q2,00500 Sörnäinen   (Helsinki ),"Blocks of flats, two-room flat",5038
2016Q2,00500 Sörnäinen   (Helsinki ),"Blocks of flats, three-room flat+",4850
2016Q2,00510 Etu-Vallila - Alppila   (Helsinki ),"Blocks of flats, one-room flat",5430
2016Q2,00510 Etu-Vallila - Alppila   (Helsinki ),"Blocks of flats, two-room flat",5021
2016Q2,00510 Etu-Vallila - Alppila   (Helsinki ),"Blocks of flats, three-room flat+",4258
2016Q2,00520 Itä-Pasila   (Helsinki ),"Blocks of flats, one-room flat",5543
2016Q2,00520 Itä-Pasila   (Helsinki ),"Blocks of flats, two-room flat",4873
2016Q2,00520 Itä-Pasila   (Helsinki ),"Blocks of flats, three-room flat+",4299
2016Q2,00530 Kallio   (Helsinki ),"Blocks of flats, one-room flat",5723
2016Q2,00530 Kallio   (Helsinki ),"Blocks of flats, two-room flat",4932
2016Q2,00530 Kallio   (Helsinki ),"Blocks of flats, three-room flat+",4636
2016Q2,00540 Kalasatama   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00540 Kalasatama   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00540 Kalasatama   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00550 Vallila   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00550 Vallila   (Helsinki ),"Blocks of flats, two-room flat",4547
2016Q2,00550 Vallila   (Helsinki ),"Blocks of flats, three-room flat+",4425
2016Q2,00560 Toukola-Vanhakaupunki   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00560 Toukola-Vanhakaupunki   (Helsinki ),"Blocks of flats, two-room flat",5319
2016Q2,00560 Toukola-Vanhakaupunki   (Helsinki ),"Blocks of flats, three-room flat+",5164
2016Q2,00570 Kulosaari   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00570 Kulosaari   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00570 Kulosaari   (Helsinki ),"Blocks of flats, three-room flat+",3968
2016Q2,00580 Verkkosaari   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00580 Verkkosaari   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00580 Verkkosaari   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00590 Kaitalahti   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00590 Kaitalahti   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00590 Kaitalahti   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00600 Koskela-Helsinki   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00600 Koskela-Helsinki   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00600 Koskela-Helsinki   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00610 Käpylä   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00610 Käpylä   (Helsinki ),"Blocks of flats, two-room flat",4691
2016Q2,00610 Käpylä   (Helsinki ),"Blocks of flats, three-room flat+",4382
2016Q2,00620 Metsälä-Etelä-Oulunkylä   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00620 Metsälä-Etelä-Oulunkylä   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00620 Metsälä-Etelä-Oulunkylä   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00630 Maunula-Suursuo   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00630 Maunula-Suursuo   (Helsinki ),"Blocks of flats, two-room flat",3557
2016Q2,00630 Maunula-Suursuo   (Helsinki ),"Blocks of flats, three-room flat+",2620
2016Q2,00640 Oulunkylä-Patola   (Helsinki ),"Blocks of flats, one-room flat",3991
2016Q2,00640 Oulunkylä-Patola   (Helsinki ),"Blocks of flats, two-room flat",3101
2016Q2,00640 Oulunkylä-Patola   (Helsinki ),"Blocks of flats, three-room flat+",3170
2016Q2,00650 Veräjämäki   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00650 Veräjämäki   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00650 Veräjämäki   (Helsinki ),"Blocks of flats, three-room flat+",3125
2016Q2,00660 Länsi-Pakila   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00660 Länsi-Pakila   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00660 Länsi-Pakila   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00670 Paloheinä   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00670 Paloheinä   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00670 Paloheinä   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00680 Itä-Pakila   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00680 Itä-Pakila   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00680 Itä-Pakila   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00690 Tuomarinkylä-Torpparinmäki   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00690 Tuomarinkylä-Torpparinmäki   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00690 Tuomarinkylä-Torpparinmäki   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00700 Malmi   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00700 Malmi   (Helsinki ),"Blocks of flats, two-room flat",3059
2016Q2,00700 Malmi   (Helsinki ),"Blocks of flats, three-room flat+",2728
2016Q2,00710 Pihlajamäki   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00710 Pihlajamäki   (Helsinki ),"Blocks of flats, two-room flat",2521
2016Q2,00710 Pihlajamäki   (Helsinki ),"Blocks of flats, three-room flat+",2161
2016Q2,00720 Pukinmäki-Savela   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00720 Pukinmäki-Savela   (Helsinki ),"Blocks of flats, two-room flat",3036
2016Q2,00720 Pukinmäki-Savela   (Helsinki ),"Blocks of flats, three-room flat+",2679
2016Q2,00730 Tapanila   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00730 Tapanila   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00730 Tapanila   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00740 Siltamäki   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00740 Siltamäki   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00740 Siltamäki   (Helsinki ),"Blocks of flats, three-room flat+",1909
2016Q2,00750 Puistola   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00750 Puistola   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00750 Puistola   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00760 Suurmetsä   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00760 Suurmetsä   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00760 Suurmetsä   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00770 Jakomäki - Alppikylä   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00770 Jakomäki - Alppikylä   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00770 Jakomäki - Alppikylä   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00780 Tapaninvainio   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00780 Tapaninvainio   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00780 Tapaninvainio   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00790 Viikki   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00790 Viikki   (Helsinki ),"Blocks of flats, two-room flat",4567
2016Q2,00790 Viikki   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00800 Länsi-Herttoniemi   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00800 Länsi-Herttoniemi   (Helsinki ),"Blocks of flats, two-room flat",4436
2016Q2,00800 Länsi-Herttoniemi   (Helsinki ),"Blocks of flats, three-room flat+",4080
2016Q2,00810 Herttoniemi   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00810 Herttoniemi   (Helsinki ),"Blocks of flats, two-room flat",4924
2016Q2,00810 Herttoniemi   (Helsinki ),"Blocks of flats, three-room flat+",4083
2016Q2,00820 Roihuvuori   (Helsinki ),"Blocks of flats, one-room flat",3891
2016Q2,00820 Roihuvuori   (Helsinki ),"Blocks of flats, two-room flat",3203
2016Q2,00820 Roihuvuori   (Helsinki ),"Blocks of flats, three-room flat+",2769
2016Q2,00830 Tammisalo   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00830 Tammisalo   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00830 Tammisalo   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00840 Laajasalo   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00840 Laajasalo   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00840 Laajasalo   (Helsinki ),"Blocks of flats, three-room flat+",2913
2016Q2,00850 Jollas   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00850 Jollas   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00850 Jollas   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00870 Etelä-Laajasalo   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00870 Etelä-Laajasalo   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00870 Etelä-Laajasalo   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00890 Itäsalmi   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00890 Itäsalmi   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00890 Itäsalmi   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00900 Puotinharju   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00900 Puotinharju   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00900 Puotinharju   (Helsinki ),"Blocks of flats, three-room flat+",2714
2016Q2,00910 Puotila   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00910 Puotila   (Helsinki ),"Blocks of flats, two-room flat",3291
2016Q2,00910 Puotila   (Helsinki ),"Blocks of flats, three-room flat+",3063
2016Q2,00920 Myllypuro   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00920 Myllypuro   (Helsinki ),"Blocks of flats, two-room flat",3072
2016Q2,00920 Myllypuro   (Helsinki ),"Blocks of flats, three-room flat+",2231
2016Q2,00930 Itäkeskus-Marjaniemi   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00930 Itäkeskus-Marjaniemi   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00930 Itäkeskus-Marjaniemi   (Helsinki ),"Blocks of flats, three-room flat+",2598
2016Q2,00940 Kontula - Vesala   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00940 Kontula - Vesala   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00940 Kontula - Vesala   (Helsinki ),"Blocks of flats, three-room flat+",1881
2016Q2,00950 Vartioharju   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00950 Vartioharju   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00950 Vartioharju   (Helsinki ),"Blocks of flats, three-room flat+",..
2016Q2,00960 Pohjois-Vuosaari   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00960 Pohjois-Vuosaari   (Helsinki ),"Blocks of flats, two-room flat",2803
2016Q2,00960 Pohjois-Vuosaari   (Helsinki ),"Blocks of flats, three-room flat+",2754
2016Q2,00970 Mellunmäki   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00970 Mellunmäki   (Helsinki ),"Blocks of flats, two-room flat",2587
2016Q2,00970 Mellunmäki   (Helsinki ),"Blocks of flats, three-room flat+",2132
2016Q2,00980 Etelä-Vuosaari   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00980 Etelä-Vuosaari   (Helsinki ),"Blocks of flats, two-room flat",..
2016Q2,00980 Etelä-Vuosaari   (Helsinki ),"Blocks of flats, three-room flat+",2833
2016Q2,00990 Aurinkolahti   (Helsinki ),"Blocks of flats, one-room flat",..
2016Q2,00990 Aurinkolahti   (Helsinki ),"Blocks of flats, two-room flat",4673
2016Q2,00990 Aurinkolahti   (Helsinki ),"Blocks of flats, three-room flat+",4119
2016Q2,01200 Hakunila   (Vantaa ),"Blocks of flats, one-room flat",..
2016Q2,01200 Hakunila   (Vantaa ),"Blocks of flats, two-room flat",..
2016Q2,01200 Hakunila   (Vantaa ),"Blocks of flats, three-room flat+",1936
2016Q2,01230 Vaarala   (Vantaa ),"Blocks of flats, one-room flat",..
2016Q2,01230 Vaarala   (Vantaa ),"Blocks of flats, two-room flat",..
2016Q2,01230 Vaarala   (Vantaa ),"Blocks of flats, three-room flat+",..
